Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,ArrDelay,DepDelay,Origin,Dest,Distance,depdelayC
2004,8,21,6,1125,1320,DL,430,-14,-3,HSV,ATL,151,0
2004,8,21,6,1200,1456,DL,1029,-2,5,MDW,ATL,590,0
2004,8,21,6,600,817,DL,1471,-8,-8,MKE,CVG,318,0
2004,8,22,7,1540,1728,DL,1227,4,1,MSP,SLC,991,0
2004,8,22,7,2005,2150,DL,1285,-9,5,DCA,ATL,547,0
2004,8,22,7,1747,2125,DL,1859,7,4,ATL,ANC,3417,0
2004,8,26,4,1415,1639,DL,293,-3,-9,EWR,ATL,745,0
2004,8,26,4,1520,2211,DL,790,-21,-5,LAS,CVG,1678,0
2004,8,26,4,1250,1812,DL,922,2,1,SLC,CVG,1449,0
2004,8,26,4,535,848,DL,992,3,-4,DFW,ATL,732,0
2004,8,26,4,1405,1610,DL,1012,-13,-4,BHM,ATL,134,0
2004,8,27,5,1245,1522,DL,639,10,-1,FLL,CVG,932,0
2004,8,28,6,1915,2011,DL,1122,-10,-10,SLC,JAC,205,0
2004,8,28,6,1935,2232,DL,1261,58,22,ORD,ATL,606,1
2004,8,29,7,1427,1438,DL,1065,-4,2,ATL,MEM,332,0
2004,8,29,7,2208,2332,DL,1470,10,10,ATL,TPA,406,0
2004,8,30,1,645,841,DL,1531,10,3,FLL,ATL,581,0
2004,8,31,2,1605,1809,DL,170,-10,-1,CVG,JFK,589,0
2004,8,31,2,800,1623,DL,310,15,6,LAX,JFK,2475,0
2004,8,31,2,810,1031,DL,407,42,36,EWR,ATL,745,1
2004,8,31,2,1040,1251,DL,1410,-3,-3,PHL,ATL,665,0
2004,8,31,2,1730,1840,DL,1963,-8,-1,LGA,DCA,214,0
2004,8,30,1,811,904,EV,4121,-22,0,ATL,CSG,83,0
2004,8,16,1,1755,2115,EV,4177,-15,0,ICT,ATL,781,0
2004,8,16,1,1630,1718,EV,4180,2,0,ATL,CHA,106,0
2004,8,16,1,1835,1957,EV,4190,-24,0,ATL,TRI,227,0
2004,8,13,5,735,1131,EV,4195,-17,0,DFW,DCA,1192,0
2004,8,18,3,1130,1352,EV,4208,-13,0,PFN,ATL,247,0
2004,8,13,5,2125,2223,EV,4218,-3,0,DFW,OKC,175,0
2004,8,24,2,945,1229,EV,4269,-11,-7,ELP,DFW,551,0
2004,8,6,5,1700,1806,EV,4282,19,0,ATL,TRI,227,0
2004,8,4,3,800,939,EV,4305,-2,-5,DFW,MOB,540,0
2004,8,5,4,820,938,EV,4306,10,-9,CLT,ATL,227,0
2004,8,29,7,1955,2115,EV,4355,45,61,LEX,ATL,303,1
2004,8,16,1,1421,1534,EV,4363,-6,0,ATL,HTS,342,0
2004,8,19,4,1455,1545,EV,4371,-4,0,ATL,CHA,106,0
2004,8,18,3,915,1045,EV,4437,-8,-5,DFW,MSY,448,0
2004,8,30,1,1635,1842,EV,4444,3,0,DHN,ATL,171,0
2004,8,15,7,939,959,EV,4478,-20,-4,ATL,EVV,350,0
2004,8,5,4,1735,1835,EV,4497,35,35,DFW,OKC,175,1
2004,8,16,1,1735,1835,EV,4497,-9,0,DFW,OKC,175,0
2004,8,27,5,1019,1150,EV,4556,-7,-1,ATL,CRW,363,0
2004,8,10,2,645,1204,EV,4562,4,0,SNA,DFW,1205,0
2004,8,13,5,2253,26,EV,4564,-12,0,ATL,ORF,516,0
2004,8,1,7,1515,1605,EV,4619,-5,9,ATL,XNA,589,0
2004,8,25,3,1010,1142,EV,4642,-9,-10,CHO,ATL,457,0
2004,8,5,4,2130,2311,EV,4666,36,44,ATL,DCA,547,1
2004,8,18,3,2000,2037,EV,4678,117,113,ATL,MCN,79,1
2004,8,1,7,1811,1940,FL,137,30,26,ATL,TPA,406,1
2004,8,2,1,1750,1925,FL,841,54,20,ATL,MCO,403,1
2004,8,5,4,1757,2017,FL,528,68,62,MEM,ATL,332,1
2004,8,6,5,1200,1356,FL,971,-9,-9,PHF,MCO,662,0
2004,8,9,1,1846,2023,FL,1752,-18,-12,TPA,ATL,406,0
2004,8,13,5,1520,1652,FL,775,79,63,BOS,PHL,280,1
2004,8,14,6,1005,1145,FL,363,-15,-8,ATL,RSW,515,0
2004,8,15,7,1528,1640,FL,482,0,18,BWI,ROC,277,1
2004,8,17,2,1125,1255,FL,1004,-17,-3,ATL,MCO,403,0
2004,8,17,2,540,838,FL,434,-8,-9,MCI,ATL,692,0
2004,8,27,5,2250,30,FL,182,3,-1,ATL,DCA,547,0
2004,8,27,5,1645,1900,FL,576,45,13,ATL,EWR,745,0
2004,8,27,5,1624,1804,FL,908,0,-4,ATL,PHF,508,0
2004,8,27,5,800,1050,FL,823,-5,-7,MDW,ATL,590,0
2004,8,29,7,1606,1756,FL,856,32,23,ATL,MSP,906,1
2004,8,29,7,555,725,FL,128,-17,-3,TPA,ATL,406,0
2004,8,30,1,545,832,FL,145,-12,-8,BMI,ATL,533,0
2004,8,20,5,831,914,HA,120,-12,-8,HNL,KOA,163,0
2004,8,13,5,945,1022,HA,513,-8,-4,HNL,LIH,102,0
2004,8,6,5,830,1022,HP,104,-26,1,BWI,LAS,2106,0
2004,8,10,2,2200,536,HP,18,42,47,PHX,JFK,2153,1
2004,8,10,2,1210,1408,HP,350,0,9,SFO,PHX,651,0
2004,8,12,4,1632,1834,HP,623,20,2,PHX,OAK,646,0
2004,8,13,5,1704,1844,HP,88,10,-1,BWI,PHX,1999,0
2004,8,17,2,1145,1437,HP,488,8,14,PHX,DEN,602,0
2004,8,18,3,1345,1515,HP,6,24,0,ORD,PHX,1440,0
2004,8,20,5,2120,2238,HP,668,-5,-1,PHX,SNA,338,0
2004,8,21,6,2020,2251,HP,896,-16,-4,LAS,SEA,866,0
2004,8,22,7,2249,615,HP,859,22,0,LAS,IAD,2066,0
2004,8,23,1,640,754,HP,534,-1,3,LAS,PHX,256,0
2004,8,24,2,800,916,HP,457,-4,0,CLE,PHX,1737,0
2004,8,24,2,1808,2055,HP,493,9,-4,PHX,DEN,602,0
2004,8,26,4,1800,1845,HP,675,7,-1,DEN,PHX,602,0
2004,8,27,5,1551,1657,HP,109,-5,-3,LAS,LAX,236,0
2004,8,30,1,1319,1548,HP,450,6,0,PHX,SLC,507,0
2004,8,31,2,1141,1312,HP,280,-5,-2,LAS,SJC,386,0
2004,8,31,2,1415,1659,HP,548,15,25,SEA,PHX,1107,1
2004,8,14,6,1410,1513,MQ,3008,2,1,SBP,LAX,155,0
2004,8,6,5,1120,1234,MQ,3013,47,48,LAX,FAT,209,1
2004,8,4,3,1014,1104,MQ,3050,-8,-9,PSP,LAX,110,0
2004,8,25,3,2100,2150,MQ,3056,4,1,SAN,LAX,109,0
2004,8,28,6,1530,1645,MQ,3186,-8,-6,SNA,SJC,342,0
2004,8,28,6,730,842,MQ,3213,21,25,LAX,SFO,337,1
2004,8,14,6,1505,1617,MQ,3227,-7,-2,LAX,SFO,337,0
2004,8,15,7,1515,1621,MQ,3279,-9,-4,DFW,CLL,164,0
2004,8,19,4,1542,1659,MQ,3400,54,48,SJT,DFW,228,1
2004,8,15,7,1730,1831,MQ,3498,-10,-4,SHV,DFW,190,0
2004,8,11,3,1609,1721,MQ,3526,198,120,HOU,DFW,247,1
2004,8,1,7,1050,1158,MQ,3545,90,84,DFW,AMA,313,1
2004,8,9,1,2112,2225,MQ,3569,56,63,DFW,CRP,354,1
2004,8,29,7,600,727,MQ,3640,-13,-6,GSP,DFW,862,0
2004,8,2,1,1446,1613,MQ,3712,-20,-1,CVG,DFW,812,0
2004,8,8,7,2034,2204,MQ,3937,12,15,ORD,SGF,438,0
2004,8,31,2,625,807,MQ,3963,-9,-5,LIT,ORD,552,0
2004,8,20,5,1319,1527,MQ,3979,51,28,ORD,SDF,286,1
2004,8,9,1,731,1003,MQ,4004,0,-6,ORD,ROC,528,0
2004,8,4,3,701,941,MQ,4096,12,-7,ORD,SYR,607,0
2004,8,10,2,1259,1352,MQ,4181,45,43,ORD,GRB,174,1
2004,8,14,6,1645,1728,MQ,4192,-20,-12,BUF,ORD,473,0
2004,8,1,7,1144,1243,MQ,4202,66,61,LSE,ORD,215,1
2004,8,24,2,1912,2004,MQ,4292,97,102,SYR,ORD,607,1
2004,8,14,6,1759,1822,MQ,4384,-7,-9,SDF,ORD,286,0
2004,8,15,7,815,855,MQ,4399,-8,-5,ROC,ORD,528,0
2004,8,18,3,1135,1255,MQ,4489,58,57,MIA,BNA,806,1
2004,8,23,1,1005,1110,MQ,4564,-13,-2,DCA,RDU,227,0
2004,8,25,3,1115,1305,MQ,4565,-5,-8,RDU,BOS,612,0
2004,8,13,5,800,955,MQ,4634,12,9,BOS,RDU,612,0
2004,8,12,4,1530,1650,MQ,4696,7,-6,BWI,BOS,370,0
2004,8,23,1,1600,1659,MQ,4718,-2,0,RDU,DCA,227,0
2004,8,24,2,1100,1225,MQ,4747,-1,0,BOS,BWI,370,0
2004,8,31,2,855,1030,MQ,4886,-12,-8,RDU,LGA,431,0
2004,8,3,2,1820,2010,MQ,4910,-20,-6,LGA,CMH,478,0
2004,8,16,1,1855,2210,MQ,4929,46,60,BNA,LGA,764,1
2004,8,19,4,700,747,NW,197,10,12,DLH,MSP,144,0
2004,8,25,3,1230,1942,NW,212,12,-5,SEA,DTW,1927,0
2004,8,12,4,1712,1847,NW,264,11,3,DTW,BDL,548,0
2004,8,30,1,1712,1847,NW,264,-4,-2,DTW,BDL,548,0
2004,8,30,1,1851,2212,NW,398,-1,-4,MSP,IAD,908,0
2004,8,15,7,1849,2134,NW,419,6,8,MCO,DTW,957,0
2004,8,5,4,1428,1630,NW,468,28,7,ATL,DTW,594,0
2004,8,31,2,1027,1255,NW,478,44,55,DTW,TPA,983,1
2004,8,21,6,723,913,NW,533,6,-3,LGA,DTW,501,0
2004,8,20,5,915,1113,NW,535,257,266,LGA,DTW,501,1
2004,8,31,2,847,1024,NW,540,13,1,DTW,LGA,501,0
2004,8,31,2,730,1020,NW,548,7,4,DEN,MSP,680,0
2004,8,5,4,903,1159,NW,554,2,8,DEN,MSP,680,0
2004,8,7,6,100,603,NW,588,-10,-6,PDX,MSP,1426,0
2004,8,11,3,1712,1821,NW,609,27,24,MSP,GEG,1175,1
2004,8,1,7,1344,1613,NW,647,-13,-4,RSW,MSP,1416,0
2004,8,2,1,2222,2258,NW,767,2,7,DTW,MSP,528,0
2004,8,27,5,1620,533,AA,72,-6,8,HNL,ORD,4243,0
2004,8,3,2,1220,2031,AA,162,-7,-6,HNL,LAX,2556,0
2004,8,4,3,700,822,AA,305,83,72,LGA,ORD,733,1
2004,8,2,1,1300,1426,AA,329,69,66,LGA,ORD,733,1
2004,8,12,4,1400,1528,AA,333,39,25,LGA,ORD,733,1
2004,8,29,7,1755,2042,AA,367,-8,-1,MIA,SFO,2585,0
2004,8,26,4,1100,1411,AA,378,5,1,ORD,LGA,733,0
2004,8,30,1,900,1208,AA,386,-13,-3,ORD,LGA,733,0
2004,8,25,3,700,815,AA,407,-12,-10,ORD,STL,258,0
2004,8,15,7,1402,1505,AA,413,-11,-1,DFW,SAT,247,0
2004,8,19,4,1100,1210,AA,435,-4,-4,ORD,STL,258,0
2004,8,6,5,1056,1340,AA,462,73,70,ELP,DFW,551,1
2004,8,19,4,859,1123,AA,512,23,28,DFW,MSP,852,1
2004,8,15,7,1614,1928,AA,540,-7,9,ORD,PHL,678,0
2004,8,29,7,1107,1432,AA,570,-14,-3,DFW,CMH,927,0
2004,8,31,2,1751,2101,AA,602,-17,-3,ORD,BDL,783,0
2004,8,19,4,1839,1935,AA,617,104,87,DFW,LGB,1220,1
2004,8,31,2,1159,1314,AA,631,22,30,DFW,FAT,1313,1
2004,8,23,1,1351,1433,AA,649,5,10,DFW,ABQ,569,0
2004,8,6,5,1628,1911,AA,672,0,-9,STT,MIA,1107,0
2004,8,15,7,1114,1235,AA,703,-15,4,BDL,ORD,783,0
2004,8,23,1,1015,1516,AA,744,-15,2,SNA,DFW,1205,0
2004,8,5,4,1818,1923,AA,752,19,22,MIA,MCO,193,1
2004,8,2,1,2017,2120,AA,765,119,125,MCO,MIA,193,1
2004,8,11,3,1904,1921,AA,843,4,17,DTW,ORD,235,1
2004,8,16,1,1141,1242,AA,849,-19,-8,MIA,MSY,674,0
2004,8,27,5,1013,1218,AA,851,-15,-6,DCA,DFW,1192,0
2004,8,1,7,1503,1835,AA,863,47,35,SJU,STL,2024,1
2004,8,13,5,648,1108,AA,1032,-26,-8,PHX,DFW,868,0
2004,8,13,5,811,915,AA,1041,22,15,LAS,LAX,236,0
2004,8,21,6,2005,2259,AA,1078,1,0,MIA,LGA,1097,0
2004,8,3,2,831,1016,AA,1085,-8,-4,RSW,DFW,1017,0
2004,8,25,3,605,835,AA,1089,-5,-2,BWI,MIA,946,0
2004,8,26,4,700,1041,AA,1151,86,50,PHL,SJU,1576,1
2004,8,18,3,1927,2106,AA,1167,18,0,MCO,DFW,984,0
2004,8,3,2,1139,1449,AA,1184,-21,-3,ORD,EWR,719,0
2004,8,15,7,1630,2025,AA,1345,-4,-2,BOS,SJU,1674,0
2004,8,31,2,815,935,AA,1353,-1,-2,EWR,ORD,719,0
2004,8,20,5,1026,1155,AA,1373,-8,-8,ORD,DEN,888,0
2004,8,28,6,709,829,AA,1389,88,71,EWR,ORD,719,1
2004,8,2,1,1050,1255,AA,1475,106,112,ORD,SNA,1726,1
2004,8,12,4,1830,1939,AA,1519,-5,-1,LAX,SFO,337,0
2004,8,31,2,1145,1349,AA,1555,-13,0,ORD,LAX,1745,0
2004,8,23,1,914,1140,AA,1611,2,-4,ORD,SEA,1721,0
2004,8,14,6,831,1402,AA,1662,-8,-2,SFO,DFW,1464,0
2004,8,19,4,1449,1530,AA,1692,104,106,STT,SJU,68,1
2004,8,25,3,1500,1618,AA,1771,76,30,ORD,STL,258,1
2004,8,28,6,2005,2027,AA,1849,83,79,DFW,PHX,868,1
2004,8,13,5,813,958,AA,1889,-10,-6,ORD,TUL,585,0
2004,8,5,4,1214,1550,AA,1980,-7,4,SLC,DFW,988,0
2004,8,11,3,1002,1237,AA,2001,12,-10,EWR,DFW,1372,0
2004,8,12,4,2030,2304,AA,2053,86,49,EWR,DFW,1372,1
2004,8,14,6,1339,1440,AA,2062,3,-4,TPA,MIA,204,0
2004,8,6,5,735,1029,AA,2127,-13,-1,DTW,MIA,1145,0
2004,8,27,5,1932,2348,AA,2212,-14,-6,DFW,PHL,1302,0
2004,8,1,7,940,1126,AA,2245,17,22,DFW,JAC,1046,1
2004,8,2,1,747,918,AA,2449,14,17,DFW,SJC,1438,1
2004,8,9,1,859,1132,AS,1,33,17,DCA,SEA,2329,1
2004,8,18,3,235,700,AS,4,-18,-16,FAI,SEA,1533,0
2004,8,16,1,840,1700,AS,8,-14,2,SEA,EWR,2401,0
2004,8,24,2,800,1110,AS,17,8,-9,MIA,SEA,2724,0
2004,8,7,6,600,655,AS,30,-5,-1,ANC,ADQ,252,0
2004,8,23,1,1402,1519,AS,43,-4,6,ANC,BET,399,0
2004,8,26,4,1128,1212,AS,61,41,47,YAK,CDV,213,1
2004,8,1,7,139,600,AS,134,-5,-1,ANC,SEA,1449,0
2004,8,24,2,943,1110,AS,151,-6,-10,OME,ANC,539,0
2004,8,24,2,1931,2209,AS,174,-9,6,SEA,SNA,978,0
2004,8,25,3,710,856,AS,340,-13,-5,PDX,OAK,543,0
2004,8,19,4,1325,1446,AS,389,-10,-3,SNA,OAK,371,0
2004,8,30,1,645,921,AS,439,0,-10,SNA,PDX,859,0
2004,8,15,7,1000,1155,AS,555,104,111,OAK,SEA,671,1
2004,8,7,6,1406,1629,AS,561,0,0,BUR,SEA,937,0
2004,8,22,7,1419,1437,AS,564,-11,-6,BOI,SEA,399,0
2004,8,1,7,1355,1520,AS,574,-4,-1,SFO,PSP,421,0
2004,8,14,6,700,842,AS,637,0,1,RNO,SEA,564,0
2004,8,11,3,1332,1608,AS,702,32,4,PDX,PHX,1009,0
2004,8,25,3,1146,1434,AS,748,-24,-5,SEA,PHX,1107,0
2004,8,2,1,700,1000,B6,430,-10,5,MCO,BOS,1121,0
2004,8,6,5,600,945,B6,428,-10,-1,BQN,JFK,1576,0
2004,8,11,3,600,945,B6,428,-12,-8,BQN,JFK,1576,0
2004,8,12,4,835,1120,B6,23,38,37,JFK,TPA,1005,1
2004,8,14,6,700,920,B6,191,0,-1,JFK,LAS,2248,0
2004,8,14,6,1150,1440,B6,183,6,11,JFK,SAN,2446,0
2004,8,14,6,1040,1430,B6,118,10,11,MSY,JFK,1182,0
2004,8,16,1,1910,2140,B6,42,44,52,MCO,JFK,944,1
2004,8,17,2,1905,2200,B6,43,38,10,JFK,MCO,944,0
2004,8,18,3,1515,1835,B6,447,6,-4,BOS,TPA,1185,0
2004,8,23,1,1640,1925,B6,14,4,11,FLL,JFK,1069,0
2004,8,23,1,1345,1450,B6,281,-17,-5,LAS,LGB,231,0
2004,8,23,1,700,1000,B6,430,-16,-3,MCO,BOS,1121,0
2004,8,27,5,1010,1250,B6,16,-8,-6,FLL,JFK,1069,0
2004,8,29,7,940,1050,B6,52,-1,15,JFK,BTV,267,0
2004,8,31,2,2340,740,B6,318,-2,-2,OAK,IAD,2408,0
2004,8,14,6,655,823,CO,1410,3,2,PNS,IAH,489,0
2004,8,26,4,1727,1822,CO,309,-15,-3,IAH,ELP,667,0
2004,8,25,3,1255,1350,CO,540,8,-7,AUS,IAH,140,0
2004,8,26,4,630,736,CO,840,-6,-2,EWR,BOS,200,0
2004,8,20,5,620,827,CO,527,3,-3,BWI,IAH,1235,0
2004,8,5,4,1730,1850,CO,38,-9,-3,DCA,EWR,199,0
2004,8,30,1,715,826,CO,1407,-6,-5,TPA,IAH,787,0
2004,8,25,3,2049,2150,CO,773,-16,-7,IAH,BTR,253,0
2004,8,7,6,700,837,CO,652,-10,-6,CMH,EWR,462,0
2004,8,23,1,1305,1653,CO,1943,-13,-7,EWR,SJU,1608,0
2004,8,22,7,1715,1950,CO,604,61,86,JAX,EWR,821,1
2004,8,2,1,1235,2043,CO,1780,10,-2,SEA,EWR,2401,0
2004,8,30,1,1535,2027,CO,632,244,228,IAH,LGA,1416,1
2004,8,21,6,620,827,CO,1208,20,-4,BWI,IAH,1235,0
2004,8,3,2,1525,1639,CO,621,18,3,EWR,IND,644,0
2004,8,4,3,2040,2237,CO,1864,-20,-2,IAH,OAK,1628,0
2004,8,8,7,1925,2222,CO,1990,33,47,EWR,AUS,1504,1
2004,8,19,4,1030,1625,CO,1029,-25,8,DEN,EWR,1605,0
2004,8,3,2,720,830,CO,105,-5,-7,MFE,IAH,316,0
2004,8,25,3,1633,1759,CO,205,-8,-8,OKC,IAH,395,0
2004,8,1,7,1805,2005,CO,1789,8,0,DTW,IAH,1076,0
2004,8,2,1,1835,1946,DH,1601,241,225,ROC,IAD,289,1
2004,8,5,4,2005,2109,DH,1780,6,-2,GSO,IAD,239,0
2004,8,5,4,705,714,DH,6120,-16,-1,CVG,BNA,230,0
2004,8,8,7,1620,1730,DH,1778,-6,-4,GSO,IAD,239,0
2004,8,10,2,1615,1650,DH,6122,-9,1,CVG,MEM,403,0
2004,8,10,2,910,1015,DH,6228,-1,-3,PIT,CVG,256,0
2004,8,11,3,730,840,DH,1042,-7,5,IAD,RDU,224,0
2004,8,15,7,1800,1930,DH,1548,-13,-3,SYR,IAD,296,0
2004,8,17,2,1015,1247,DH,1584,7,18,IND,IAD,476,1
2004,8,21,6,2050,2221,DH,1533,-5,10,IAD,DAY,368,0
2004,8,23,1,1430,1615,DH,1638,1,13,PVD,IAD,372,0
2004,8,23,1,1605,1705,DH,6205,-3,5,TOL,CVG,181,0
2004,8,25,3,1825,2010,DH,1624,-8,-4,IAD,CHS,441,0
2004,8,26,4,1930,2109,DH,1271,7,17,PWM,IAD,494,1
2004,8,28,6,2045,2151,DH,1298,12,15,IAD,BUF,284,0
2004,8,28,6,1840,1931,DH,1592,3,21,IAD,IND,476,1
2004,8,28,6,2055,2228,DH,1872,9,23,IAD,MHT,418,1
2004,8,28,6,1200,1154,DH,6164,11,0,CVG,FWA,136,0
2004,8,29,7,1935,2041,DH,1789,-4,-3,IAD,GSO,239,0
2004,8,1,7,905,1035,DL,636,11,-2,CMH,ATL,446,0
2004,8,2,1,1238,1510,DL,845,25,11,ALB,ATL,852,0
2004,8,2,1,630,1216,DL,1550,6,2,SEA,DFW,1660,0
2004,8,3,2,840,1027,DL,897,-11,4,CLE,ATL,554,0
2004,8,3,2,1459,2220,DL,946,-6,1,SFO,CVG,2036,0
2004,8,4,3,1405,1600,DL,623,-9,1,DCA,ATL,547,0
2004,8,4,3,2050,2143,DL,1679,17,18,SLC,LAX,590,1
2004,8,4,3,1550,1850,DL,1978,-15,-4,JFK,RSW,1074,0
2004,8,6,5,850,1053,DL,741,1,7,CVG,TPA,773,0
2004,8,6,5,2048,2215,DL,1592,-11,-2,ATL,TPA,406,0
2004,8,6,5,1630,1737,DL,1960,-10,0,DCA,LGA,214,0
2004,8,7,6,600,756,DL,509,-17,-2,EWR,CVG,569,0
2004,8,9,1,2021,2238,DL,525,-5,-3,EWR,ATL,745,0
2004,8,9,1,930,1131,DL,926,1,0,BNA,ATL,214,0
2004,8,9,1,1645,2022,DL,983,2,8,SLC,DFW,988,0
2004,8,10,2,1632,1710,DL,469,9,6,ATL,MSY,425,0
2004,8,11,3,1320,1551,DL,1784,-5,-3,BTR,ATL,449,0
2004,8,11,3,2107,2241,DL,2056,17,-7,MCO,LAS,2039,0
2004,8,12,4,1240,1433,DL,948,17,5,MIA,ATL,595,0
2004,8,12,4,1714,1815,DL,1269,63,65,ATL,ORD,606,1
2004,8,12,4,625,751,DL,1407,2,-3,RIC,CVG,413,0
2004,8,13,5,2210,540,DL,576,-18,-6,SJC,ATL,2116,0
2004,8,13,5,600,712,DL,853,0,-2,GSO,ATL,306,0
2004,9,18,6,1835,2104,UA,600,14,23,DEN,TUL,541,1
2004,9,17,5,1300,1542,UA,614,-7,-7,ORD,DCA,612,0
2004,9,13,1,1200,1303,UA,615,-34,-7,DCA,ORD,612,0
2004,9,22,3,1000,1300,UA,636,-2,-8,ORD,EWR,719,0
2004,9,11,6,1720,1857,UA,685,-16,13,ORD,OMA,416,0
2004,9,29,3,1705,1841,UA,689,-10,1,LGA,ORD,733,0
2004,9,26,7,1900,2039,UA,695,-35,-12,LGA,ORD,733,0
2004,9,18,6,1234,1749,UA,718,2,-3,DEN,BWI,1491,0
2004,9,12,7,1358,2000,UA,766,-3,1,SNA,ORD,1726,0
2004,9,28,2,1610,1847,UA,848,-14,-4,ORD,PIT,412,0
2004,9,29,3,2135,2301,UA,959,4,17,ORD,DEN,888,1
2004,9,6,1,1548,1708,UA,995,-5,4,SFO,LAX,337,0
2004,9,28,2,753,959,UA,1134,-21,-5,IAH,SFO,1635,0
2004,9,14,2,1050,1346,UA,1160,-7,-5,ORD,PHL,678,0
2004,9,4,6,1715,1836,UA,1223,-5,-3,DEN,LAX,862,0
2004,9,11,6,1645,1859,UA,1263,-6,-1,ORD,PDX,1739,0
2004,9,11,6,845,959,UA,1288,7,-6,DSM,ORD,299,0
2004,9,5,7,1715,1825,UA,1441,-8,-3,DEN,ONT,819,0
2004,9,1,3,700,807,UA,1480,-13,-6,LAX,LAS,236,0
2004,9,23,4,1101,1208,UA,1485,-13,-6,LAS,LAX,236,0
2004,9,7,2,645,1018,UA,1518,10,-4,ORD,MCO,1005,0
2004,9,8,3,1545,1923,UA,1534,-9,3,ORD,MCO,1005,0
2004,9,18,6,1730,2000,UA,1577,-4,1,IAD,TPA,810,0
2004,9,13,1,1430,1520,US,8,5,-2,CLT,RDU,130,0
2004,9,9,4,1110,1302,US,57,26,-4,LGA,CLT,544,0
2004,9,28,2,715,1440,US,192,-11,-6,LAX,CLT,2125,0
2004,9,8,3,1815,2022,US,193,3,14,CLT,LAX,2125,0
2004,9,19,7,1605,1738,US,230,26,-2,CLT,PHL,448,0
2004,9,10,5,925,1135,US,231,8,1,PIT,MCO,834,0
2004,9,11,6,1755,2049,US,298,-21,-6,PHL,RSW,992,0
2004,9,9,4,2005,2246,US,311,-14,-3,PHL,PBI,951,0
2004,9,20,1,1400,1524,US,368,2,-6,CLT,MDT,413,0
2004,9,18,6,935,1139,US,401,-7,0,PVD,CLT,683,0
2004,9,29,3,2035,2233,US,426,-14,-4,CLT,ALB,646,0
2004,9,12,7,1120,1321,US,480,15,3,MCO,DCA,759,0
2004,9,21,2,1900,2056,US,495,-33,-8,EWR,CLT,529,0
2004,9,2,4,1210,1315,US,510,-4,-6,RIC,CLT,256,0
2004,9,12,7,700,919,US,523,-15,-7,PHL,MCO,861,0
2004,9,12,7,1200,1419,US,534,-10,-10,PBI,DCA,857,0
2004,9,5,7,830,956,US,543,-15,-2,PHL,BOS,280,0
2004,9,20,1,1740,1856,US,563,-14,-4,ROC,PHL,257,0
2004,9,10,5,1805,1943,US,615,-9,-2,CLT,LAS,1916,0
2004,9,14,2,2010,2123,US,826,12,10,PHL,BDL,196,0
2004,9,28,2,1600,1719,US,851,-3,4,CLT,PIT,366,0
2004,9,18,6,2055,2202,US,855,-7,-6,DCA,BUF,296,0
2004,9,15,3,1345,1613,US,957,19,-5,PHL,MCO,861,0
2004,9,25,6,835,1102,US,993,-9,-5,PNS,CLT,488,0
2004,9,26,7,1410,1459,US,998,20,25,MYR,CLT,156,1
2004,9,2,4,1850,2034,US,1019,-10,-7,BUF,CLT,546,0
2004,9,20,1,905,1115,US,1043,-16,-4,MHT,CLT,737,0
2004,9,29,3,1400,1517,US,1048,1,0,PHL,ORD,678,0
2004,9,21,2,1710,1833,US,1057,-31,-17,MHT,DCA,407,0
2004,9,27,1,2000,2118,US,1089,12,-10,BWI,CLT,361,0
2004,9,28,2,1750,2031,US,1109,119,57,PHL,DFW,1302,1
2004,9,14,2,1005,1210,US,1111,-10,-2,PHL,MSY,1088,0
2004,9,9,4,2200,2255,US,1183,0,9,CLT,MYR,156,0
2004,9,1,3,1535,1643,US,1215,-15,-3,PHL,BDL,196,0
2004,9,7,2,800,936,US,1242,-16,-2,CLT,DFW,936,0
2004,9,25,6,2020,2135,US,1263,-32,-13,PHL,RIC,198,0
2004,9,26,7,1755,1950,US,1289,2,4,CLT,MIA,650,0
2004,9,27,1,1150,1312,US,1407,14,14,BDL,DCA,313,0
2004,9,16,4,2035,2307,US,1431,-4,-5,PIT,FLL,994,0
2004,9,22,3,1425,1521,US,1453,6,0,CLT,MYR,156,0
2004,9,17,5,705,858,US,1473,-3,-2,BUF,CLT,546,0
2004,9,23,4,1325,1520,US,1629,-3,7,PHL,CHS,550,0
2004,9,28,2,1510,1657,US,1653,3,4,PWM,PIT,555,0
2004,9,27,1,2215,2330,US,1663,11,0,PHL,MHT,290,0
2004,9,1,3,1055,1420,US,1798,-19,-4,STL,PHL,813,0
2004,9,1,3,730,855,US,2022,-12,-3,DCA,BOS,399,0
2004,9,14,2,1800,1933,US,2045,19,22,BOS,DCA,399,1
2004,9,1,3,715,940,WN,1228,5,0,SEA,LAS,866,0
2004,9,1,3,1255,1500,WN,147,0,0,SEA,OAK,671,0
2004,9,1,3,1940,2135,WN,1618,-20,0,STL,LAX,1593,0
2004,9,2,4,1405,1640,WN,1002,-12,0,IND,BWI,515,0
2004,9,2,4,955,1120,WN,142,17,0,TUS,LAX,451,0
2004,9,3,5,945,1215,WN,1807,2,0,MDW,HOU,937,0
2004,9,3,5,1345,1500,WN,1171,-10,0,PVD,BWI,328,0
2004,9,4,6,1625,1740,WN,1663,-10,0,ISP,MDW,765,0
2004,9,4,6,1140,1945,WN,2716,15,45,LAX,BWI,2329,1
2004,9,6,1,1540,1855,WN,1979,5,0,MDW,PVD,842,0
